date, high, low, open, close, volume, quoteVolume, weightedAverage
1424548800, 0.25, 0.25, 0.25, 0.25, 0, 0, 0.25
1424563200, 0.25, 0.25, 0.25, 0.25, 0, 0, 0.25
1424577600, 0.25, 0.25, 0.25, 0.25, 0, 0, 0.25
1424592000, 0.32, 0.27, 0.27, 0.32, 4.44512305, 14.75851639, 0.30119037
1424606400, 0.32, 0.32, 0.32, 0.32, 0, 0, 0.32
1424620800, 0.32, 0.32, 0.32, 0.32, 0, 0, 0.32
1424635200, 0.295, 0.29, 0.29, 0.295, 7.19703633, 24.57106438, 0.29290698
1424649600, 0.33, 0.295, 0.31699999, 0.33, 46.73238564, 145.56196972, 0.32104804
1424664000, 0.295, 0.295, 0.295, 0.295, 0.059, 0.2, 0.295
1424678400, 0.295, 0.295, 0.295, 0.295, 0, 0, 0.295
1424692800, 0.295, 0.295, 0.295, 0.295, 0, 0, 0.295
1424707200, 0.35, 0.35, 0.35, 0.35, 1.76415455, 5.04044159, 0.35
1424721600, 0.35, 0.35, 0.35, 0.35, 1.38584544, 3.95955841, 0.35
1424736000, 0.38, 0.38, 0.38, 0.38, 0.93688679, 2.46549156, 0.38
1424750400, 0.38, 0.38, 0.38, 0.38, 0, 0, 0.38
1424764800, 0.25000001, 0.25, 0.25000001, 0.25, 1.00063706, 4.00254824, 0.25
1424779200, 0.25, 0.25, 0.25, 0.25, 0, 0, 0.25
1424793600, 0.25, 0.25, 0.25, 0.25, 0, 0, 0.25
1424808000, 0.25, 0.25, 0.25, 0.25, 0, 0, 0.25
1424822400, 0.25, 0.25, 0.25, 0.25, 0, 0, 0.25
1424836800, 0.25, 0.25, 0.25, 0.25, 0, 0, 0.25
1424851200, 0.25, 0.25, 0.25, 0.25, 0, 0, 0.25
1424865600, 0.25, 0.25, 0.25, 0.25, 0, 0, 0.25
1424880000, 0.25000101, 0.25000101, 0.25000101, 0.25000101, 0.0002745, 0.00109803, 0.25000101
1424894400, 0.25000101, 0.25000101, 0.25000101, 0.25000101, 0, 0, 0.25000101
1424908800, 0.25000101, 0.25000101, 0.25000101, 0.25000101, 0, 0, 0.25000101
1424923200, 0.25000101, 0.25000101, 0.25000101, 0.25000101, 0, 0, 0.25000101
1424937600, 0.379999, 0.25000111, 0.379999, 0.25000111, 0.02946424, 0.11748158, 0.25079886
1424952000, 0.37999, 0.25000101, 0.25000101, 0.37999, 0.05126708, 0.13679758, 0.374766
1424966400, 0.25000101, 0.25000101, 0.25000101, 0.25000101, 0.00216921, 0.00867683, 0.25000101
1424980800, 0.25000101, 0.25000101, 0.25000101, 0.25000101, 0, 0, 0.25000101
1424995200, 0.25000111, 0.25000111, 0.25000111, 0.25000111, 0.00551047, 0.02204182, 0.25000111
1425009600, 0.25000111, 0.25000111, 0.25000111, 0.25000111, 0, 0, 0.25000111
1425024000, 0.25000111, 0.25000111, 0.25000111, 0.25000111, 0, 0, 0.25000111
1425038400, 0.25000111, 0.25000111, 0.25000111, 0.25000111, 0, 0, 0.25000111
1425052800, 0.25000111, 0.25000111, 0.25000111, 0.25000111, 0, 0, 0.25000111
1425067200, 0.25000111, 0.25000111, 0.25000111, 0.25000111, 0, 0, 0.25000111
1425081600, 0.3995, 0.25000112, 0.25000112, 0.3995, 0.02015835, 0.0668352, 0.3016129
1425096000, 0.3995, 0.3995, 0.3995, 0.3995, 0, 0, 0.3995
1425110400, 0.3995, 0.3995, 0.3995, 0.3995, 0, 0, 0.3995
1425124800, 0.41, 0.4099, 0.4099, 0.41, 12.0501034, 29.39537416, 0.40993196
1425139200, 0.40999999, 0.40999999, 0.40999999, 0.40999999, 0.00044749, 0.00109145, 0.40999999
1425153600, 0.5499, 0.35, 0.40999999, 0.35, 4.44333843, 10.83180434, 0.41021221
1425168000, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425182400, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425196800, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425211200, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425225600, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425240000, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425254400, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425268800, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425283200, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425297600, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425312000, 0.5399, 0.5399, 0.5399, 0.5399, 0.55014872, 1.01898263, 0.5399
1425326400, 0.5399, 0.5399, 0.5399, 0.5399, 0, 0, 0.5399
1425340800, 0.5399, 0.5399, 0.5399, 0.5399, 0, 0, 0.5399
1425355200, 0.5399, 0.5399, 0.5399, 0.5399, 0, 0, 0.5399
1425369600, 0.35, 0.35, 0.35, 0.35, 0.13436688, 0.38390539, 0.35
1425384000, 0.35, 0.35, 0.35, 0.35, 0, 0, 0.35
1425398400, 0.497, 0.497, 0.497, 0.497, 0.04124635, 0.08299066, 0.497
1425412800, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425427200, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425441600, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425456000, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425470400, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425484800, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425499200, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425513600, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425528000, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425542400, 0.26, 0.26, 0.26, 0.26, 0.00014589, 0.00056114, 0.26
1425556800, 0.26, 0.26, 0.26, 0.26, 0, 0, 0.26
1425571200, 0.26, 0.26, 0.26, 0.26, 0, 0, 0.26
1425585600, 0.26, 0.26, 0.26, 0.26, 0, 0, 0.26
1425600000, 0.26, 0.26, 0.26, 0.26, 0, 0, 0.26
1425614400, 0.497, 0.497, 0.497, 0.497, 0.47804743, 0.96186606, 0.497
1425628800, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425643200, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425657600, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425672000, 0.497, 0.497, 0.497, 0.497, 0.06884696, 0.13852509, 0.497
1425686400, 0.497, 0.497, 0.497, 0.497, 0.00129739, 0.00261046, 0.497
1425700800, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425715200, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425729600, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425744000, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425758400, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425772800, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425787200, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425801600, 0.497, 0.497, 0.497, 0.497, 0, 0, 0.497
1425816000, 0.49699999, 0.26, 0.49699999, 0.49699999, 0.05870728, 0.13641917, 0.43034484
1425830400, 0.49699999, 0.49699999, 0.49699999, 0.49699999, 0.1803334, 0.36284389, 0.49699999
1425844800, 0.49699999, 0.49699999, 0.49699999, 0.49699999, 0, 0, 0.49699999
1425859200, 0.49699999, 0.49699999, 0.49699999, 0.49699999, 0, 0, 0.49699999
1425873600, 0.49699999, 0.49699999, 0.49699999, 0.49699999, 0, 0, 0.49699999
1425888000, 0.49699999, 0.49699999, 0.49699999, 0.49699999, 0, 0, 0.49699999
1425902400, 0.49699999, 0.49699999, 0.49699999, 0.49699999, 0, 0, 0.49699999
1425916800, 0.49699999, 0.49699999, 0.49699999, 0.49699999, 0, 0, 0.49699999
1425931200, 0.5399, 0.25000223, 0.49699999, 0.25000223, 4.21704992, 8.04980424, 0.52386987
1425945600, 0.25000223, 0.25000223, 0.25000223, 0.25000223, 0, 0, 0.25000223
1425960000, 0.25000223, 0.25000223, 0.25000223, 0.25000223, 0, 0, 0.25000223
1425974400, 0.5399, 0.5399, 0.5399, 0.5399, 6.8e-07, 1.26e-06, 0.5399
1425988800, 0.5399, 0.5399, 0.5399, 0.5399, 0, 0, 0.5399
1426003200, 0.5399, 0.5399, 0.5399, 0.5399, 0, 0, 0.5399
1426017600, 0.5399, 0.5399, 0.5399, 0.5399, 0, 0, 0.5399
1426032000, 0.261, 0.261, 0.261, 0.261, 1.08556363, 4.15924764, 0.261
1426046400, 0.8399, 0.8399, 0.8399, 0.8399, 0.00646385, 0.00769598, 0.8399
1426060800, 0.8399, 0.261, 0.8399, 0.2611, 3.27659081, 12.17401644, 0.26914624
1426075200, 0.2611, 0.2611, 0.2611, 0.2611, 1.43018433, 5.47753478, 0.2611
1426089600, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1426104000, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1426118400, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1426132800, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1426147200, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1426161600, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1426176000, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1426190400, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1426204800, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1426219200, 0.81, 0.81, 0.81, 0.81, 0.001, 0.00123457, 0.81
1426233600, 0.81, 0.81, 0.81, 0.81, 0, 0, 0.81
1426248000, 0.8, 0.8, 0.8, 0.8, 1.5133611, 1.89170138, 0.8
1426262400, 0.6, 0.6, 0.6, 0.6, 0.05042854, 0.08404757, 0.6
1426276800, 0.8, 0.8, 0.8, 0.8, 1.71655324, 2.14569155, 0.8
1426291200, 0.8, 0.8, 0.8, 0.8, 0, 0, 0.8
1426305600, 0.8, 0.8, 0.8, 0.8, 0, 0, 0.8
1426320000, 0.60000001, 0.6, 0.60000001, 0.6, 13.31760628, 22.19601044, 0.6
1426334400, 0.6, 0.6, 0.6, 0.6, 0, 0, 0.6
1426348800, 0.60000001, 0.60000001, 0.60000001, 0.60000001, 0.00072, 0.0012, 0.60000001
1426363200, 0.79984729, 0.79984729, 0.79984729, 0.79984729, 0.00660797, 0.00826155, 0.79984729
1426377600, 0.60000006, 0.6, 0.60000006, 0.6, 0.02535596, 0.04225993, 0.60000005
1426392000, 0.6, 0.6, 0.6, 0.6, 0.0006, 0.001, 0.6
1426406400, 0.6, 0.6, 0.6, 0.6, 0, 0, 0.6
1426420800, 0.6, 0.6, 0.6, 0.6, 0, 0, 0.6
1426435200, 0.6, 0.6, 0.6, 0.6, 0, 0, 0.6
1426449600, 0.79984728, 0.79984728, 0.79984728, 0.79984728, 0.00618933, 0.00773815, 0.79984728
1426464000, 0.79984728, 0.79984728, 0.79984728, 0.79984728, 0.33141576, 0.4143488, 0.79984728
1426478400, 0.7998473, 0.40000001, 0.40000001, 0.7998473, 10.58885266, 13.24245337, 0.79961411
1426492800, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0.0143844, 0.03596101, 0.40000001
1426507200, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426521600, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426536000, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0.01244068, 0.03110171, 0.40000001
1426550400, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426564800, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426579200, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426593600, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426608000, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426622400, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426636800, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426651200, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426665600, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426680000, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426694400, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426708800, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426723200, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426737600, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426752000, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426766400, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426780800, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426795200, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426809600, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426824000, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426838400, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426852800, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426867200, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426881600, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0.00105968, 0.0026492, 0.40000001
1426896000, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0.0042888, 0.01072202, 0.40000001
1426910400, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1426924800, 0.99999997, 0.99999997, 0.99999997, 0.99999997, 0.06482402, 0.06482403, 0.99999997
1426939200, 0.99999997, 0.99999997, 0.99999997, 0.99999997, 0, 0, 0.99999997
1426953600, 0.99999997, 0.99999997, 0.99999997, 0.99999997, 0, 0, 0.99999997
1426968000, 0.99999997, 0.99999997, 0.99999997, 0.99999997, 0, 0, 0.99999997
1426982400, 0.99999997, 0.99999997, 0.99999997, 0.99999997, 0, 0, 0.99999997
1426996800, 0.87799298, 0.2611, 0.87799296, 0.2611, 2.28906254, 3.31273483, 0.69098876
1427011200, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1427025600, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1427040000, 0.2611, 0.2611, 0.2611, 0.2611, 0, 0, 0.2611
1427054400, 0.26110001, 0.26110001, 0.26110001, 0.26110001, 0.00487249, 0.0186614, 0.26110001
1427068800, 0.26110001, 0.26110001, 0.26110001, 0.26110001, 0, 0, 0.26110001
1427083200, 0.26110001, 0.26110001, 0.26110001, 0.26110001, 0.00143755, 0.00550577, 0.26110001
1427097600, 0.26110001, 0.26110001, 0.26110001, 0.26110001, 0, 0, 0.26110001
1427112000, 0.26110001, 0.26110001, 0.26110001, 0.26110001, 0.00044225, 0.00169382, 0.26110001
1427126400, 0.26110001, 0.26110001, 0.26110001, 0.26110001, 0, 0, 0.26110001
1427140800, 0.26110001, 0.26110001, 0.26110001, 0.26110001, 0, 0, 0.26110001
1427155200, 0.26110001, 0.26110001, 0.26110001, 0.26110001, 0, 0, 0.26110001
1427169600, 0.26110001, 0.26110001, 0.26110001, 0.26110001, 0, 0, 0.26110001
1427184000, 0.26110001, 0.26110001, 0.26110001, 0.26110001, 0, 0, 0.26110001
1427198400, 0.87799221, 0.87799221, 0.87799221, 0.87799221, 0.03527985, 0.04018242, 0.87799221
1427212800, 0.87799221, 0.87799221, 0.87799221, 0.87799221, 0, 0, 0.87799221
1427227200, 0.87799221, 0.27800001, 0.27800001, 0.27800001, 0.02115949, 0.03294839, 0.64220123
1427241600, 0.87799221, 0.278, 0.87799221, 0.278, 1.4301354, 1.83136041, 0.78091423
1427256000, 0.87799222, 0.87799222, 0.87799222, 0.87799222, 0.0032764, 0.0037317, 0.87799222
1427270400, 0.87799222, 0.87799222, 0.87799222, 0.87799222, 0, 0, 0.87799222
1427284800, 0.87799222, 0.87799222, 0.87799222, 0.87799222, 0, 0, 0.87799222
1427299200, 0.87799222, 0.87799222, 0.87799222, 0.87799222, 0, 0, 0.87799222
1427313600, 0.87799222, 0.87799222, 0.87799222, 0.87799222, 0, 0, 0.87799222
1427328000, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0.00728162, 0.0261928, 0.27800112
1427342400, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427356800, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427371200, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427385600, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427400000, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0.00143761, 0.00517124, 0.27800112
1427414400, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427428800, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427443200, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0.00102754, 0.0036962, 0.27800112
1427457600, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427472000, 0.87799219, 0.27800112, 0.87799219, 0.27800112, 0.02010594, 0.02858184, 0.70345179
1427486400, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0.00025893, 0.00093143, 0.27800112
1427500800, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427515200, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427529600, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427544000, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427558400, 0.27800112, 0.27800112, 0.27800112, 0.27800112, 0, 0, 0.27800112
1427572800, 0.87799216, 0.27800113, 0.27800113, 0.87799216, 0.06532317, 0.15476795, 0.42207175
1427587200, 0.87799216, 0.87799216, 0.87799216, 0.87799216, 0, 0, 0.87799216
1427601600, 0.87799216, 0.87799216, 0.87799216, 0.87799216, 0, 0, 0.87799216
1427616000, 0.87799216, 0.87799216, 0.87799216, 0.87799216, 0, 0, 0.87799216
1427630400, 0.87799216, 0.87799216, 0.87799216, 0.87799216, 0, 0, 0.87799216
1427644800, 0.27800116, 0.27800116, 0.27800116, 0.27800116, 0.00174441, 0.00627483, 0.27800116
1427659200, 0.27800116, 0.27800116, 0.27800116, 0.27800116, 0.00109223, 0.0039289, 0.27800116
1427673600, 0.27800116, 0.27800116, 0.27800116, 0.27800116, 0, 0, 0.27800116
1427688000, 0.27800116, 0.27800116, 0.27800116, 0.27800116, 0, 0, 0.27800116
1427702400, 0.27801119, 0.27801119, 0.27801119, 0.27801119, 0.0004578, 0.0016467, 0.27801119
1427716800, 0.84999999, 0.84999999, 0.84999999, 0.84999999, 0.05029875, 0.05917501, 0.84999999
1427731200, 0.84999999, 0.84999999, 0.84999999, 0.84999999, 2.892e-05, 3.403e-05, 0.84999999
1427745600, 0.87799298, 0.2780112, 0.2780112, 0.84999988, 3.01530928, 3.51263942, 0.85841696
1427760000, 0.99999708, 0.99999707, 0.99999707, 0.99999708, 0.0519915, 0.05199166, 0.99999707
1427774400, 0.99999713, 0.99999712, 0.99999713, 0.99999713, 0.36425887, 0.36425992, 0.99999712
1427788800, 3, 3, 3, 3, 0.00409503, 0.00136501, 3
1427803200, 3, 3, 3, 3, 0, 0, 3
1427817600, 0.3100067, 0.3100067, 0.3100067, 0.3100067, 0.0007233, 0.0023332, 0.3100067
1427832000, 0.3100067, 0.3100067, 0.3100067, 0.3100067, 0, 0, 0.3100067
1427846400, 0.3100067, 0.3100067, 0.3100067, 0.3100067, 0, 0, 0.3100067
1427860800, 0.3100067, 0.3100067, 0.3100067, 0.3100067, 0, 0, 0.3100067
1427875200, 0.33, 0.33, 0.33, 0.33, 0.00044493, 0.0013483, 0.33
1427889600, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1427904000, 0.33, 0.33, 0.33, 0.33, 0.00243219, 0.0073703, 0.33
1427918400, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1427932800, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1427947200, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1427961600, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1427976000, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1427990400, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1428004800, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1428019200, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1428033600, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1428048000, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1428062400, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1428076800, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1428091200, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1428105600, 0.33, 0.33, 0.33, 0.33, 0, 0, 0.33
1428120000, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0.00181262, 0.00453155, 0.40000001
1428134400, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1428148800, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1428163200, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1428177600, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1428192000, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1428206400, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0, 0, 0.40000001
1428220800, 0.40000001, 0.40000001, 0.40000001, 0.40000001, 0.00062492, 0.00156232, 0.40000001
1428235200, 1, 0.40000001, 0.40000001, 1, 0.03392954, 0.0395615, 0.85764038
1428249600, 0.40000001, 0.33000001, 0.40000001, 0.34, 11.63688845, 29.96, 0.38841416
1428264000, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428278400, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428292800, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428307200, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428321600, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428336000, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428350400, 0.34, 0.34, 0.34, 0.34, 0.00033086, 0.00097313, 0.34
1428364800, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428379200, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428393600, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428408000, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428422400, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428436800, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428451200, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428465600, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428480000, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428494400, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428508800, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428523200, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428537600, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428552000, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428566400, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428580800, 0.34, 0.34, 0.34, 0.34, 0, 0, 0.34
1428595200, 1, 0.35, 0.35, 1, 0.0010482, 0.00202252, 0.51826879
1428609600, 0.35, 0.35, 0.35, 0.35, 0.00035, 0.001, 0.35
1428624000, 0.35, 0.35, 0.35, 0.35, 0.15372915, 0.43922616, 0.35
1428638400, 1, 1, 1, 1, 0.00038137, 0.00038137, 1
1428652800, 1, 1, 1, 1, 0, 0, 1
1428667200, 1, 1, 1, 1, 0, 0, 1
1428681600, 0.8, 0.8, 0.8, 0.8, 2.47602574, 3.09503218, 0.8
1428696000, 0.8, 0.7955, 0.8, 0.7955, 5.55037476, 6.93815514, 0.79997847
1428710400, 0.94999999, 0.94999999, 0.94999999, 0.94999999, 0.00103726, 0.00109186, 0.94999999
1428724800, 0.79000001, 0.79, 0.79000001, 0.79, 8.89999999, 11.26582276, 0.79
1428739200, 0.79, 0.79, 0.79, 0.79, 0, 0, 0.79
1428753600, 0.78000099, 0.78000099, 0.78000099, 0.78000099, 0.0010352, 0.00132718, 0.78000099
1428768000, 0.78000099, 0.78000099, 0.78000099, 0.78000099, 0, 0, 0.78000099
1428782400, 0.78000099, 0.78000099, 0.78000099, 0.78000099, 0, 0, 0.78000099
1428796800, 0.78, 0.78, 0.78, 0.78, 0.00522051, 0.00669297, 0.78
