date, high, low, open, close, volume, quoteVolume, weightedAverage
1426118400, 0.960001, 0.960001, 0.960001, 0.960001, 0, 0, 0.960001
1426132800, 0.960001, 0.960001, 0.960001, 0.960001, 0, 0, 0.960001
1426147200, 0.960001, 0.960001, 0.960001, 0.960001, 0, 0, 0.960001
1426161600, 0.960001, 0.960001, 0.960001, 0.960001, 0, 0, 0.960001
1426176000, 0.960001, 0.960001, 0.960001, 0.960001, 0, 0, 0.960001
1426190400, 0.960001, 0.960001, 0.960001, 0.960001, 0, 0, 0.960001
1426204800, 0.960001, 0.960001, 0.960001, 0.960001, 0, 0, 0.960001
1426219200, 2.64999, 2.64999, 2.64999, 2.64999, 0.001, 0.00037736, 2.64999
1426233600, 2.64999, 2.64999, 2.64999, 2.64999, 0, 0, 2.64999
1426248000, 2.64999, 2.64999, 2.64999, 2.64999, 0, 0, 2.64999
1426262400, 2.64999, 2.64999, 2.64999, 2.64999, 0, 0, 2.64999
1426276800, 2.64999, 2.64999, 2.64999, 2.64999, 0, 0, 2.64999
1426291200, 2.64999, 2.64999, 2.64999, 2.64999, 0, 0, 2.64999
1426305600, 2.64999, 2.64999, 2.64999, 2.64999, 0, 0, 2.64999
1426320000, 1.01200001, 1.01200001, 1.01200001, 1.01200001, 0.00521925, 0.00515737, 1.01200001
1426334400, 1.01200001, 1.01200001, 1.01200001, 1.01200001, 0, 0, 1.01200001
1426348800, 1.01200001, 1.01200001, 1.01200001, 1.01200001, 0, 0, 1.01200001
1426363200, 1.01200022, 1.01200022, 1.01200022, 1.01200022, 0.00101847, 0.0010064, 1.01200022
1426377600, 2.6499999, 2.649999, 2.649999, 2.6499999, 0.00201964, 0.00076213, 2.64999945
1426392000, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426406400, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426420800, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0.2916547, 0.15596508, 1.87000001
1426435200, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0, 0, 1.87000001
1426449600, 1.87000001, 1.01200023, 1.01200023, 1.87000001, 0.00633247, 0.00622778, 1.01681115
1426464000, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0, 0, 1.87000001
1426478400, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0, 0, 1.87000001
1426492800, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0, 0, 1.87000001
1426507200, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0, 0, 1.87000001
1426521600, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0, 0, 1.87000001
1426536000, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0, 0, 1.87000001
1426550400, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0, 0, 1.87000001
1426564800, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0, 0, 1.87000001
1426579200, 1.87000001, 1.87000001, 1.87000001, 1.87000001, 0, 0, 1.87000001
1426593600, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0.01435563, 0.00541722, 2.6499999
1426608000, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426622400, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426636800, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426651200, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426665600, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426680000, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426694400, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426708800, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426723200, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426737600, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426752000, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426766400, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426780800, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426795200, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426809600, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426824000, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426838400, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426852800, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426867200, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426881600, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426896000, 2.6499999, 2.6499999, 2.6499999, 2.6499999, 0, 0, 2.6499999
1426910400, 2.5, 2.5, 2.5, 2.5, 0.00105755, 0.00042302, 2.5
1426924800, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0.00042723, 0.00042217, 1.01200011
1426939200, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1426953600, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0.02016777, 0.01992863, 1.01200011
1426968000, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1426982400, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1426996800, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427011200, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427025600, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427040000, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427054400, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427068800, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427083200, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427097600, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427112000, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427126400, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427140800, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427155200, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427169600, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427184000, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427198400, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427212800, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427227200, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427241600, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427256000, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427270400, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427284800, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427299200, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427313600, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427328000, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427342400, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427356800, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427371200, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427385600, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427400000, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427414400, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427428800, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427443200, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427457600, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427472000, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427486400, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427500800, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427515200, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427529600, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427544000, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427558400, 1.01200011, 1.01200011, 1.01200011, 1.01200011, 0, 0, 1.01200011
1427572800, 1.71299911, 1.01200011, 1.01200011, 1.71299911, 0.0426894, 0.0396787, 1.07587702
1427587200, 1.71299911, 1.71299911, 1.71299911, 1.71299911, 0, 0, 1.71299911
1427601600, 1.71299911, 1.71299911, 1.71299911, 1.71299911, 0, 0, 1.71299911
1427616000, 1.71299911, 1.71299911, 1.71299911, 1.71299911, 0, 0, 1.71299911
1427630400, 1.71299911, 1.71299911, 1.71299911, 1.71299911, 0, 0, 1.71299911
1427644800, 1.71299911, 1.71299911, 1.71299911, 1.71299911, 0, 0, 1.71299911
1427659200, 1.71299911, 1.71299911, 1.71299911, 1.71299911, 0, 0, 1.71299911
1427673600, 1.71299911, 1.71299911, 1.71299911, 1.71299911, 0, 0, 1.71299911
1427688000, 1.71299911, 1.71299911, 1.71299911, 1.71299911, 0, 0, 1.71299911
1427702400, 1.71299911, 1.71299911, 1.71299911, 1.71299911, 0, 0, 1.71299911
1427716800, 1.01200013, 1.01200013, 1.01200013, 1.01200013, 0.00650546, 0.00642832, 1.01200013
1427731200, 1.01200013, 1.01200013, 1.01200013, 1.01200013, 0, 0, 1.01200013
1427745600, 1.01200013, 1.01200013, 1.01200013, 1.01200013, 0, 0, 1.01200013
1427760000, 1.01200013, 1.01200013, 1.01200013, 1.01200013, 0, 0, 1.01200013
1427774400, 1.01200013, 1.01200013, 1.01200013, 1.01200013, 0, 0, 1.01200013
1427788800, 2.5, 1.71299911, 1.71299911, 2.5, 10.00987887, 4.00596135, 2.49874574
1427803200, 2.5, 1.02000001, 1.02000001, 2.5, 2.03796001, 1.407184, 1.4482541
1427817600, 1.03, 1.03, 1.03, 1.03, 0.00010652, 0.00010342, 1.03
1427832000, 1.03, 1.03, 1.03, 1.03, 0, 0, 1.03
1427846400, 1.03, 1.03, 1.03, 1.03, 0.00612445, 0.00594607, 1.03
1427860800, 2.5, 2.5, 2.5, 2.5, 0.11343325, 0.0453733, 2.5
1427875200, 2.5, 2.5, 2.5, 2.5, 0.00044405, 0.00017762, 2.5
1427889600, 2.5, 2.5, 2.5, 2.5, 0, 0, 2.5
1427904000, 2.5, 2.5, 2.5, 2.5, 0, 0, 2.5
1427918400, 2.5, 2.5, 2.5, 2.5, 0, 0, 2.5
1427932800, 2.5, 2.5, 2.5, 2.5, 0, 0, 2.5
1427947200, 2.5, 2.5, 2.5, 2.5, 0, 0, 2.5
1427961600, 2.5, 2.5, 2.5, 2.5, 0, 0, 2.5
1427976000, 2.5, 2.5, 2.5, 2.5, 0, 0, 2.5
1427990400, 2.5, 2.5, 2.5, 2.5, 0, 0, 2.5
1428004800, 2.23, 2.23, 2.23, 2.23, 0.05007911, 0.022457, 2.23
1428019200, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428033600, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428048000, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428062400, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428076800, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428091200, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428105600, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428120000, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428134400, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428148800, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428163200, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428177600, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428192000, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428206400, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428220800, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428235200, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428249600, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428264000, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428278400, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428292800, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428307200, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428321600, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428336000, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428350400, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428364800, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428379200, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428393600, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428408000, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428422400, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428436800, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428451200, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428465600, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428480000, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428494400, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428508800, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428523200, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428537600, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428552000, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428566400, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428580800, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428595200, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428609600, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428624000, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428638400, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428652800, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428667200, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428681600, 2.23, 2.23, 2.23, 2.23, 0, 0, 2.23
1428696000, 2.28999999, 2.28999999, 2.28999999, 2.28999999, 2.28999999, 1, 2.28999999
1428710400, 2.28999999, 2.28999999, 2.28999999, 2.28999999, 0, 0, 2.28999999
1428724800, 2.28999999, 2.28999999, 2.28999999, 2.28999999, 0, 0, 2.28999999
1428739200, 2.28999999, 2.28999999, 2.28999999, 2.28999999, 0, 0, 2.28999999
1428753600, 2.28999999, 2.28999999, 2.28999999, 2.28999999, 0, 0, 2.28999999
1428768000, 2.28999999, 2.28999999, 2.28999999, 2.28999999, 0, 0, 2.28999999
1428782400, 2.28999999, 2.28999999, 2.28999999, 2.28999999, 0, 0, 2.28999999
1428796800, 2.28999999, 2.28999999, 2.28999999, 2.28999999, 0, 0, 2.28999999
1428811200, 2.28999999, 2.28999999, 2.28999999, 2.28999999, 0, 0, 2.28999999
1428825600, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0.06533269, 0.0634298, 1.03000002
1428840000, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1428854400, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1428868800, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1428883200, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1428897600, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1428912000, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1428926400, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1428940800, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1428955200, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 2.53380003, 2.45999999, 1.03000002
1428969600, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1428984000, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1428998400, 1.03000002, 1.03000002, 1.03000002, 1.03000002, 0, 0, 1.03000002
1429012800, 1.29441365, 1.29441365, 1.29441365, 1.29441365, 0.00185648, 0.00143423, 1.29441365
1429027200, 1.39937229, 1.39916309, 1.39916309, 1.39937229, 11.73800833, 8.38929272, 1.39916542
1429041600, 1.39937229, 1.39937229, 1.39937229, 1.39937229, 0, 0, 1.39937229
1429056000, 1.39937229, 1.39937229, 1.39937229, 1.39937229, 0, 0, 1.39937229
1429070400, 1.39937229, 1.39937229, 1.39937229, 1.39937229, 0, 0, 1.39937229
1429084800, 1.37002197, 1.35002197, 1.35002197, 1.37002197, 18.88124547, 13.96600639, 1.35194306
1429099200, 1.31661437, 1.31661437, 1.31661437, 1.31661437, 0.00593132, 0.00450498, 1.31661437
1429113600, 1.39769951, 1.39407527, 1.39769951, 1.39407527, 1.81057406, 1.29704265, 1.39592485
1429128000, 1.40207699, 1.40207699, 1.40207699, 1.40207699, 0.06964877, 0.04967543, 1.40207699
1429142400, 1.40207699, 1.40207699, 1.40207699, 1.40207699, 0, 0, 1.40207699
1429156800, 1.40207699, 1.40207699, 1.40207699, 1.40207699, 0, 0, 1.40207699
1429171200, 1.40207699, 1.40207699, 1.40207699, 1.40207699, 0, 0, 1.40207699
1429185600, 1.40207699, 1.40207699, 1.40207699, 1.40207699, 0, 0, 1.40207699
1429200000, 1.40207699, 1.40207699, 1.40207699, 1.40207699, 0, 0, 1.40207699
1429214400, 1.34829883, 1.34829883, 1.34829883, 1.34829883, 0.02513169, 0.01863956, 1.34829883
1429228800, 1.46145708, 1.46145708, 1.46145708, 1.46145708, 1.46145708, 1, 1.46145708
1429243200, 1.46145708, 1.46145708, 1.46145708, 1.46145708, 0, 0, 1.46145708
1429257600, 1.46145708, 1.46145708, 1.46145708, 1.46145708, 0, 0, 1.46145708
1429272000, 1.46145708, 1.46145708, 1.46145708, 1.46145708, 0, 0, 1.46145708
1429286400, 1.35594674, 1.35594674, 1.35594674, 1.35594674, 0.00291818, 0.00215214, 1.35594674
1429300800, 1.35594674, 1.35594674, 1.35594674, 1.35594674, 0, 0, 1.35594674
1429315200, 1.35594674, 1.35594674, 1.35594674, 1.35594674, 0, 0, 1.35594674
1429329600, 1.35594674, 1.35594674, 1.35594674, 1.35594674, 0, 0, 1.35594674
1429344000, 1.35594674, 1.35594674, 1.35594674, 1.35594674, 0, 0, 1.35594674
1429358400, 1.35594674, 1.35594674, 1.35594674, 1.35594674, 0, 0, 1.35594674
1429372800, 1.43891154, 1.42, 1.42, 1.43891154, 1.45751728, 1.01310264, 1.43866695
1429387200, 1.43891154, 1.43891154, 1.43891154, 1.43891154, 0, 0, 1.43891154
1429401600, 1.3561504, 1.3561504, 1.3561504, 1.3561504, 0.01405876, 0.01036667, 1.3561504
1429416000, 1.3561504, 1.3561504, 1.3561504, 1.3561504, 0, 0, 1.3561504
1429430400, 1.3561504, 1.3561504, 1.3561504, 1.3561504, 0, 0, 1.3561504
1429444800, 1.3561504, 1.3561504, 1.3561504, 1.3561504, 0, 0, 1.3561504
1429459200, 1.3561504, 1.3561504, 1.3561504, 1.3561504, 0, 0, 1.3561504
1429473600, 1.3561504, 1.3561504, 1.3561504, 1.3561504, 0, 0, 1.3561504
1429488000, 1.4229012, 1.4229012, 1.4229012, 1.4229012, 1.4229012, 1, 1.4229012
1429502400, 1.4229012, 1.4229012, 1.4229012, 1.4229012, 0, 0, 1.4229012
1429516800, 1.44757949, 1.44757949, 1.44757949, 1.44757949, 0.08539097, 0.0589888, 1.44757949
1429531200, 1.44787855, 1.44787855, 1.44787855, 1.44787855, 0.02320336, 0.01602577, 1.44787855
1429545600, 1.44787855, 1.44787855, 1.44787855, 1.44787855, 0, 0, 1.44787855
1429560000, 1.44211361, 1.44211361, 1.44211361, 1.44211361, 0.09263759, 0.06423738, 1.44211361
1429574400, 1.36359208, 1.36359208, 1.36359208, 1.36359208, 0.06, 0.04400143, 1.36359208
1429588800, 1.36359208, 1.36359208, 1.36359208, 1.36359208, 0, 0, 1.36359208
1429603200, 1.36359208, 1.36359208, 1.36359208, 1.36359208, 0, 0, 1.36359208
1429617600, 1.36471228, 1.36471228, 1.36471228, 1.36471228, 0.01576186, 0.01154959, 1.36471228
1429632000, 1.36471228, 1.36471228, 1.36471228, 1.36471228, 0, 0, 1.36471228
1429646400, 1.36471228, 1.36471228, 1.36471228, 1.36471228, 0, 0, 1.36471228
1429660800, 1.36471228, 1.36471228, 1.36471228, 1.36471228, 0, 0, 1.36471228
1429675200, 1.36471228, 1.36471228, 1.36471228, 1.36471228, 0, 0, 1.36471228
1429689600, 1.41364372, 1.41364372, 1.41364372, 1.41364372, 0.0254319, 0.01799032, 1.41364372
1429704000, 1.51140556, 1.51140556, 1.51140556, 1.51140556, 0.09555857, 0.06322497, 1.51140556
1429718400, 1.51140556, 1.51140556, 1.51140556, 1.51140556, 0, 0, 1.51140556
1429732800, 1.51140556, 1.51140556, 1.51140556, 1.51140556, 0, 0, 1.51140556
1429747200, 1.51140556, 1.51140556, 1.51140556, 1.51140556, 0, 0, 1.51140556
1429761600, 1.41486135, 1.41486135, 1.41486135, 1.41486135, 0.01414861, 0.01, 1.41486135
1429776000, 1.41486135, 1.41486135, 1.41486135, 1.41486135, 0, 0, 1.41486135
1429790400, 1.41486135, 1.41486135, 1.41486135, 1.41486135, 0, 0, 1.41486135
1429804800, 1.41486135, 1.41486135, 1.41486135, 1.41486135, 0, 0, 1.41486135
1429819200, 1.41486135, 1.41486135, 1.41486135, 1.41486135, 0, 0, 1.41486135
1429833600, 1.41486135, 1.41486135, 1.41486135, 1.41486135, 0, 0, 1.41486135
1429848000, 1.41486135, 1.41486135, 1.41486135, 1.41486135, 0, 0, 1.41486135
1429862400, 1.41486135, 1.41486135, 1.41486135, 1.41486135, 0, 0, 1.41486135
1429876800, 1.41486135, 1.41486135, 1.41486135, 1.41486135, 0, 0, 1.41486135
1429891200, 1.37731416, 1.37731416, 1.37731416, 1.37731416, 0.00697305, 0.00506279, 1.37731416
1429905600, 1.37731416, 1.37731416, 1.37731416, 1.37731416, 0, 0, 1.37731416
1429920000, 1.37731416, 1.37731416, 1.37731416, 1.37731416, 0, 0, 1.37731416
1429934400, 1.37731416, 1.37731416, 1.37731416, 1.37731416, 0, 0, 1.37731416
1429948800, 1.37731416, 1.37731416, 1.37731416, 1.37731416, 0, 0, 1.37731416
1429963200, 1.37731416, 1.37731416, 1.37731416, 1.37731416, 0, 0, 1.37731416
1429977600, 1.37731416, 1.37731416, 1.37731416, 1.37731416, 0, 0, 1.37731416
1429992000, 1.3646758, 1.3646758, 1.3646758, 1.3646758, 0.01944986, 0.01425237, 1.3646758
1430006400, 1.3646758, 1.3646758, 1.3646758, 1.3646758, 0, 0, 1.3646758
1430020800, 1.3646758, 1.3646758, 1.3646758, 1.3646758, 0, 0, 1.3646758
1430035200, 1.30241766, 1.30241766, 1.30241766, 1.30241766, 0.02409472, 0.0185, 1.30241766
1430049600, 1.30241766, 1.30241766, 1.30241766, 1.30241766, 0, 0, 1.30241766
1430064000, 1.30241766, 1.30241766, 1.30241766, 1.30241766, 0, 0, 1.30241766
1430078400, 1.30241766, 1.30241766, 1.30241766, 1.30241766, 0, 0, 1.30241766
1430092800, 1.30241766, 1.30241766, 1.30241766, 1.30241766, 0, 0, 1.30241766
1430107200, 1.30241766, 1.30241766, 1.30241766, 1.30241766, 0, 0, 1.30241766
1430121600, 1.29248922, 1.29248922, 1.29248922, 1.29248922, 0.00883991, 0.00683945, 1.29248922
1430136000, 1.29248922, 1.29248922, 1.29248922, 1.29248922, 0, 0, 1.29248922
1430150400, 1.29248922, 1.29248922, 1.29248922, 1.29248922, 0, 0, 1.29248922
1430164800, 1.29248922, 1.29248922, 1.29248922, 1.29248922, 0, 0, 1.29248922
1430179200, 1.29248922, 1.29248922, 1.29248922, 1.29248922, 0, 0, 1.29248922
1430193600, 1.29248922, 1.29248922, 1.29248922, 1.29248922, 0, 0, 1.29248922
1430208000, 1.29248922, 1.29248922, 1.29248922, 1.29248922, 0, 0, 1.29248922
1430222400, 1.29248922, 1.29248922, 1.29248922, 1.29248922, 0, 0, 1.29248922
1430236800, 1.32497981, 1.32497981, 1.32497981, 1.32497981, 0.00267041, 0.00201544, 1.32497981
1430251200, 1.32497981, 1.32497981, 1.32497981, 1.32497981, 0, 0, 1.32497981
1430265600, 1.32497981, 1.32497981, 1.32497981, 1.32497981, 0, 0, 1.32497981
