date, high, low, open, close, volume, quoteVolume, weightedAverage
1424779200, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424793600, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424808000, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424822400, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424836800, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424851200, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424865600, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424880000, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424894400, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424908800, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424923200, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424937600, 0.02499665, 0.02499665, 0.02499665, 0.02499665, 0, 0, 0.02499665
1424952000, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0.04999264, 19.99985997, 0.00249965
1424966400, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1424980800, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1424995200, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425009600, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425024000, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425038400, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425052800, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425067200, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425081600, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425096000, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425110400, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425124800, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425139200, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425153600, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425168000, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425182400, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425196800, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425211200, 0.00249965, 0.00249965, 0.00249965, 0.00249965, 0, 0, 0.00249965
1425225600, 0.0249966, 0.0249966, 0.0249966, 0.0249966, 0.00163578, 0.0654401, 0.0249966
1425240000, 0.0249966, 0.0249966, 0.0249966, 0.0249966, 0, 0, 0.0249966
1425254400, 0.0249966, 0.0249966, 0.0249966, 0.0249966, 0, 0, 0.0249966
1425268800, 0.0249966, 0.0249966, 0.0249966, 0.0249966, 0, 0, 0.0249966
1425283200, 0.0249966, 0.0249966, 0.0249966, 0.0249966, 0, 0, 0.0249966
1425297600, 0.0249966, 0.0249966, 0.0249966, 0.0249966, 0, 0, 0.0249966
1425312000, 0.0249966, 0.0249966, 0.0249966, 0.0249966, 0, 0, 0.0249966
1425326400, 0.0249966, 0.0249966, 0.0249966, 0.0249966, 0, 0, 0.0249966
1425340800, 0.0249966, 0.0249966, 0.0249966, 0.0249966, 0, 0, 0.0249966
1425355200, 0.00225, 0.00225, 0.00225, 0.00225, 1.125, 500, 0.00225
1425369600, 0.0114, 0.00225015, 0.008335, 0.00225015, 250.44349963, 27490.6610904, 0.00911013
1425384000, 0.00225015, 0.00225015, 0.00225015, 0.00225015, 0, 0, 0.00225015
1425398400, 0.00225015, 0.00225015, 0.00225015, 0.00225015, 0.04132902, 18.36722944, 0.00225015
1425412800, 0.00225015, 0.00225015, 0.00225015, 0.00225015, 0, 0, 0.00225015
1425427200, 0.00225015, 0.00225015, 0.00225015, 0.00225015, 0, 0, 0.00225015
1425441600, 0.00225015, 0.00225015, 0.00225015, 0.00225015, 0, 0, 0.00225015
1425456000, 0.01013985, 0.00901398, 0.00901398, 0.009569, 1.74924153, 183.74236699, 0.00952007
1425470400, 0.009569, 0.009569, 0.009569, 0.009569, 0, 0, 0.009569
1425484800, 0.009569, 0.009569, 0.009569, 0.009569, 0, 0, 0.009569
1425499200, 0.009569, 0.009569, 0.009569, 0.009569, 0, 0, 0.009569
1425513600, 0.01125845, 0.01125845, 0.01125845, 0.01125845, 1.94386505, 172.65831957, 0.01125845
1425528000, 0.0114, 0.01125845, 0.01125845, 0.0114, 18.27904809, 1616.96082634, 0.01130457
1425542400, 0.0115, 0.0115, 0.0115, 0.0115, 5.75, 500, 0.0115
1425556800, 0.0115, 0.0115, 0.0115, 0.0115, 0, 0, 0.0115
1425571200, 0.0115, 0.0115, 0.0115, 0.0115, 0, 0, 0.0115
1425585600, 0.0115, 0.0115, 0.0115, 0.0115, 0, 0, 0.0115
1425600000, 0.0115, 0.0115, 0.0115, 0.0115, 0, 0, 0.0115
1425614400, 0.0115, 0.0115, 0.0115, 0.0115, 0, 0, 0.0115
1425628800, 0.0115, 0.0115, 0.0115, 0.0115, 0, 0, 0.0115
1425643200, 0.0115, 0.0115, 0.0115, 0.0115, 0, 0, 0.0115
1425657600, 0.0115, 0.0115, 0.0115, 0.0115, 0, 0, 0.0115
1425672000, 0.01100001, 0.011, 0.01100001, 0.011, 0.02850186, 2.59107698, 0.011
1425686400, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425700800, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425715200, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425729600, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425744000, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425758400, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425772800, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425787200, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425801600, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425816000, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425830400, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425844800, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425859200, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425873600, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425888000, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425902400, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425916800, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425931200, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425945600, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425960000, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425974400, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1425988800, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1426003200, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1426017600, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1426032000, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1426046400, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1426060800, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1426075200, 0.011, 0.011, 0.011, 0.011, 0, 0, 0.011
1426089600, 0.0111, 0.0111, 0.0111, 0.0111, 0.99999999, 90.09009009, 0.0111
1426104000, 0.0111, 0.0111, 0.0111, 0.0111, 0, 0, 0.0111
1426118400, 0.0111, 0.0111, 0.0111, 0.0111, 0, 0, 0.0111
1426132800, 0.0111, 0.0111, 0.0111, 0.0111, 0, 0, 0.0111
1426147200, 0.0111, 0.0111, 0.0111, 0.0111, 0, 0, 0.0111
1426161600, 0.0111, 0.0111, 0.0111, 0.0111, 0, 0, 0.0111
1426176000, 0.0111, 0.0111, 0.0111, 0.0111, 0, 0, 0.0111
1426190400, 0.0111, 0.0111, 0.0111, 0.0111, 0, 0, 0.0111
1426204800, 0.0111, 0.0111, 0.0111, 0.0111, 0, 0, 0.0111
1426219200, 0.01099999, 0.01099999, 0.01099999, 0.01099999, 0.00099999, 0.09090917, 0.01099999
1426233600, 0.01099999, 0.01099999, 0.01099999, 0.01099999, 0, 0, 0.01099999
1426248000, 0.01099999, 0.01099999, 0.01099999, 0.01099999, 0, 0, 0.01099999
1426262400, 0.01099999, 0.01099999, 0.01099999, 0.01099999, 0, 0, 0.01099999
1426276800, 0.01099999, 0.01099999, 0.01099999, 0.01099999, 0, 0, 0.01099999
1426291200, 0.01099999, 0.01099999, 0.01099999, 0.01099999, 0, 0, 0.01099999
1426305600, 0.01099999, 0.01099999, 0.01099999, 0.01099999, 0, 0, 0.01099999
1426320000, 0.01099989, 0.01099976, 0.01099989, 0.0109998, 61.4879394, 5589.90972809, 0.0109998
1426334400, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426348800, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426363200, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426377600, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426392000, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426406400, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426420800, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426435200, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426449600, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426464000, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426478400, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426492800, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426507200, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426521600, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426536000, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426550400, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426564800, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426579200, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426593600, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426608000, 0.0109998, 0.0109998, 0.0109998, 0.0109998, 0, 0, 0.0109998
1426622400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0.00193362, 0.54311052, 0.00356027
1426636800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426651200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426665600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426680000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426694400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426708800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426723200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426737600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426752000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426766400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426780800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426795200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426809600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426824000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426838400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426852800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426867200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426881600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426896000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426910400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426924800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426939200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426953600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426968000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426982400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1426996800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427011200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427025600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427040000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427054400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427068800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427083200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427097600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427112000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427126400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427140800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427155200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427169600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427184000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427198400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427212800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427227200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427241600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427256000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427270400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427284800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427299200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427313600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427328000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427342400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427356800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427371200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427385600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427400000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427414400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427428800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427443200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427457600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427472000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427486400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427500800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427515200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427529600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427544000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427558400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427572800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427587200, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427601600, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427616000, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427630400, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427644800, 0.00356027, 0.00356027, 0.00356027, 0.00356027, 0, 0, 0.00356027
1427659200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0.00101644, 0.08838709, 0.01149987
1427673600, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427688000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427702400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427716800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427731200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427745600, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427760000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427774400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427788800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427803200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427817600, 0.00356514, 0.00356514, 0.00356514, 0.00356514, 0.00023283, 0.06530922, 0.00356514
1427832000, 0.00356514, 0.00356514, 0.00356514, 0.00356514, 0, 0, 0.00356514
1427846400, 0.00356514, 0.00356514, 0.00356514, 0.00356514, 0, 0, 0.00356514
1427860800, 0.00356514, 0.00356514, 0.00356514, 0.00356514, 0, 0, 0.00356514
1427875200, 0.00356514, 0.00356514, 0.00356514, 0.00356514, 0, 0, 0.00356514
1427889600, 0.00356514, 0.00356514, 0.00356514, 0.00356514, 0, 0, 0.00356514
1427904000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0.00019851, 0.0172628, 0.01149987
1427918400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427932800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427947200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427961600, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427976000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1427990400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428004800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428019200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428033600, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428048000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428062400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428076800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428091200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428105600, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428120000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0.00180899, 0.15730526, 0.01149987
1428134400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428148800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428163200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428177600, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428192000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428206400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428220800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428235200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428249600, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428264000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428278400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428292800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428307200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428321600, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428336000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428350400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428364800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428379200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428393600, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428408000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428422400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428436800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428451200, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428465600, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428480000, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428494400, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428508800, 0.01149987, 0.01149987, 0.01149987, 0.01149987, 0, 0, 0.01149987
1428523200, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0.01819064, 1.58181404, 0.01149986
1428537600, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428552000, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428566400, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428580800, 0.01149986, 0.00356514, 0.00356514, 0.01149986, 0.08729261, 8.6799986, 0.01005675
1428595200, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428609600, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428624000, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428638400, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428652800, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428667200, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428681600, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428696000, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428710400, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428724800, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428739200, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428753600, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428768000, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428782400, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428796800, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428811200, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428825600, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428840000, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428854400, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428868800, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
1428883200, 0.01149986, 0.01149986, 0.01149986, 0.01149986, 0, 0, 0.01149986
